创建时间,收货省,订单号,订单量,总量
2019/7/7 9:41,江苏省,DD1562295423200,12660,2400
2019/7/7 9:41,江苏省,DD1562295423200,12660,1800
2019/7/7 9:41,江苏省,DD1562295423200,12660,500
2019/7/7 9:41,江苏省,DD1562295423200,12660,480
2019/7/7 9:41,江苏省,DD1562295423200,12660,480
2019/7/7 9:41,江苏省,DD1562295423200,12660,7000
2019/7/6 15:04,内蒙古自治区,DD1562295726517,6000,6000
2019/7/5 11:34,北京市,DD1562295726521,28000,28000
2019/7/5 20:57,北京市,DD1562295726519,2400,2400
2019/7/5 20:47,安徽省,DD1562295726513,11000,1000
2019/7/5 20:47,安徽省,DD1562295726513,11000,3000
2019/7/5 20:47,安徽省,DD1562295726513,11000,3000
2019/7/5 20:47,安徽省,DD1562295726513,11000,3000
2019/7/5 20:47,安徽省,DD1562295726513,11000,1000
2019/7/7 10:11,河南省,DD1562296029015,4000,4000
2019/7/7 9:41,陕西省,DD1562296029013,6000,5000
2019/7/7 9:41,陕西省,DD1562296029013,6000,1000
2019/7/5 11:44,四川省,DD1562296029024,28000,6295
2019/7/5 11:44,四川省,DD1562296029024,28000,5705
2019/7/5 11:44,四川省,DD1562296029024,28000,16000
2019/7/5 17:06,四川省,DD1562296029019,3512,3500
2019/7/5 17:06,四川省,DD1562296029019,3512,12
2019/7/5 13:35,上海市,DD1562296330442,510,10
2019/7/5 13:35,上海市,DD1562296330442,510,500
2019/7/7 8:31,陕西省,DD1562296633346,13400,2000
2019/7/7 8:31,陕西省,DD1562296633346,13400,3000
2019/7/7 8:31,陕西省,DD1562296633346,13400,2400
2019/7/7 8:31,陕西省,DD1562296633346,13400,1200
2019/7/7 8:31,陕西省,DD1562296633346,13400,2400
2019/7/7 8:31,陕西省,DD1562296633346,13400,2400
2019/7/6 22:37,安徽省,DD1562296633354,12400,1000
2019/7/6 22:37,安徽省,DD1562296633354,12400,1200
2019/7/6 22:37,安徽省,DD1562296633354,12400,1000
2019/7/6 22:37,安徽省,DD1562296633354,12400,1000
2019/7/6 22:37,安徽省,DD1562296633354,12400,1200
2019/7/6 22:37,安徽省,DD1562296633354,12400,5000
2019/7/6 22:37,安徽省,DD1562296633354,12400,2000
2019/7/5 14:35,安徽省,DD1562296935883,1500,500
2019/7/5 14:35,安徽省,DD1562296935883,1500,500
2019/7/5 14:35,安徽省,DD1562296935883,1500,500
2019/7/7 9:21,北京市,DD1562297238168,240,240
2019/7/5 16:06,江苏省,DD1562297238165,3180,500
2019/7/5 16:06,江苏省,DD1562297238165,3180,840
2019/7/5 16:06,江苏省,DD1562297238165,3180,200
2019/7/5 16:06,江苏省,DD1562297238165,3180,500
2019/7/5 16:06,江苏省,DD1562297238165,3180,120
2019/7/5 16:06,江苏省,DD1562297238165,3180,720
2019/7/5 16:06,江苏省,DD1562297238165,3180,300
2019/7/7 8:41,河南省,DD1562297238163,5000,5000
2019/7/5 16:06,四川省,DD1562297238170,601,600
2019/7/5 16:06,四川省,DD1562297238170,601,1
2019/7/7 8:41,河南省,DD1562297847814,3000,3000
2019/7/6 10:53,江苏省,DD1562297847816,440,240
2019/7/6 10:53,江苏省,DD1562297847816,440,200
2019/7/5 13:45,江苏省,DD1562297847807,1400,1400
2019/7/9 10:39,山东省,DD1562298454581,3500,2000
2019/7/9 10:39,山东省,DD1562298454581,3500,1500
2019/7/5 20:57,北京市,DD1562298757618,10000,10000
2019/7/5 23:08,上海市,DD1562301490000,5130,120
2019/7/5 23:08,上海市,DD1562301490000,5130,360
2019/7/5 23:08,上海市,DD1562301490000,5130,2450
2019/7/5 23:08,上海市,DD1562301490000,5130,1200
2019/7/5 23:08,上海市,DD1562301490000,5130,1000
2019/7/7 10:01,江苏省,DD1562301489996,22000,22000
2019/7/9 7:48,陕西省,DD1562301489998,3700,700
2019/7/9 7:48,陕西省,DD1562301489998,3700,300
2019/7/9 7:48,陕西省,DD1562301489998,3700,300
2019/7/9 7:48,陕西省,DD1562301489998,3700,2400
2019/7/5 18:47,河南省,DD1562301793307,2600,600
2019/7/5 18:47,河南省,DD1562301793307,2600,500
2019/7/5 18:47,河南省,DD1562301793307,2600,500
2019/7/5 18:47,河南省,DD1562301793307,2600,500
2019/7/5 18:47,河南省,DD1562301793307,2600,500
2019/7/5 22:48,江苏省,DD1562301793297,12000,500
2019/7/5 22:48,江苏省,DD1562301793297,12000,3000
2019/7/5 22:48,江苏省,DD1562301793297,12000,3000
2019/7/5 22:48,江苏省,DD1562301793297,12000,4000
2019/7/5 22:48,江苏省,DD1562301793297,12000,1000
2019/7/5 22:48,江苏省,DD1562301793297,12000,500
2019/7/9 11:19,江苏省,DD1562302100369,5601.8,1036.8
2019/7/9 11:19,江苏省,DD1562302100369,5601.8,126
2019/7/9 11:19,江苏省,DD1562302100369,5601.8,1200
2019/7/9 11:19,江苏省,DD1562302100369,5601.8,249
2019/7/9 11:19,江苏省,DD1562302100369,5601.8,2250
2019/7/9 11:19,江苏省,DD1562302100369,5601.8,600
2019/7/9 11:19,江苏省,DD1562302100369,5601.8,140
2019/7/7 8:41,江苏省,DD1562302404681,2012,2000
2019/7/7 8:41,江苏省,DD1562302404681,2012,12
2019/7/6 10:32,河南省,DD1562303013710,13800,5000
2019/7/6 10:32,河南省,DD1562303013710,13800,500
2019/7/6 10:32,河南省,DD1562303013710,13800,500
2019/7/6 10:32,河南省,DD1562303013710,13800,500
2019/7/6 10:32,河南省,DD1562303013710,13800,1200
2019/7/6 10:32,河南省,DD1562303013710,13800,500
2019/7/6 10:32,河南省,DD1562303013710,13800,600
2019/7/6 10:32,河南省,DD1562303013710,13800,2400
2019/7/6 10:32,河南省,DD1562303013710,13800,1000
2019/7/6 10:32,河南省,DD1562303013710,13800,600
2019/7/6 10:32,河南省,DD1562303013710,13800,1000
2019/7/5 16:36,辽宁省,DD1562303628344,2140,240
2019/7/5 16:36,辽宁省,DD1562303628344,2140,600
2019/7/5 16:36,辽宁省,DD1562303628344,2140,500
2019/7/5 16:36,辽宁省,DD1562303628344,2140,200
2019/7/5 16:36,辽宁省,DD1562303628344,2140,600
2019/7/5 19:07,湖南省,DD1562303933510,25000,25000
2019/7/5 20:47,北京市,DD1562304238198,6000,6000
2019/7/7 11:52,四川省,DD1562304849030,23632,3000
2019/7/7 11:52,四川省,DD1562304849030,23632,1500
2019/7/7 11:52,四川省,DD1562304849030,23632,120
2019/7/7 11:52,四川省,DD1562304849030,23632,1000
2019/7/7 11:52,四川省,DD1562304849030,23632,2000
2019/7/7 11:52,四川省,DD1562304849030,23632,2000
2019/7/7 11:52,四川省,DD1562304849030,23632,900
2019/7/7 11:52,四川省,DD1562304849030,23632,600
2019/7/7 11:52,四川省,DD1562304849030,23632,2000
2019/7/7 11:52,四川省,DD1562304849030,23632,3000
2019/7/7 11:52,四川省,DD1562304849030,23632,1500
2019/7/7 11:52,四川省,DD1562304849030,23632,2000
2019/7/7 11:52,四川省,DD1562304849030,23632,2000
2019/7/7 11:52,四川省,DD1562304849030,23632,2000
2019/7/7 11:52,四川省,DD1562304849030,23632,12
2019/7/9 12:29,安徽省,DD1562305154144,15000,10000
2019/7/9 12:29,安徽省,DD1562305154144,15000,5000
2019/7/5 18:07,上海市,DD1562305154150,132,120
2019/7/5 18:07,上海市,DD1562305154150,132,12
2019/7/5 16:36,辽宁省,DD1562305458933,600,600
2019/7/6 11:13,上海市,DD1562305458931,3862,12
2019/7/6 11:13,上海市,DD1562305458931,3862,2850
2019/7/6 11:13,上海市,DD1562305458931,3862,1000
2019/7/6 10:22,陕西省,DD1562305458937,950,950
2019/7/6 16:04,四川省,DD1562305762902,25240,25000
2019/7/6 16:04,四川省,DD1562305762902,25240,240
2019/7/7 9:11,北京市,DD1562306068179,500,500
2019/7/5 16:36,河南省,DD1562306372200,360,360
2019/7/5 16:46,辽宁省,DD1562306372202,1860,500
2019/7/5 16:46,辽宁省,DD1562306372202,1860,500
2019/7/5 16:46,辽宁省,DD1562306372202,1860,360
2019/7/5 16:46,辽宁省,DD1562306372202,1860,500
2019/7/5 19:07,辽宁省,DD1562306679525,2120,360
2019/7/5 19:07,辽宁省,DD1562306679525,2120,60
2019/7/5 19:07,辽宁省,DD1562306679525,2120,800
2019/7/5 19:07,辽宁省,DD1562306679525,2120,540
2019/7/5 19:07,辽宁省,DD1562306679525,2120,360
2019/7/5 17:06,吉林省,DD1562306679523,1012,12
2019/7/5 17:06,吉林省,DD1562306679523,1012,1000
2019/7/5 16:56,辽宁省,DD1562306987732,4715,500
2019/7/5 16:56,辽宁省,DD1562306987732,4715,475
2019/7/5 16:56,辽宁省,DD1562306987732,4715,600
2019/7/5 16:56,辽宁省,DD1562306987732,4715,200
2019/7/5 16:56,辽宁省,DD1562306987732,4715,300
2019/7/5 16:56,辽宁省,DD1562306987732,4715,600
2019/7/5 16:56,辽宁省,DD1562306987732,4715,240
2019/7/5 16:56,辽宁省,DD1562306987732,4715,300
2019/7/5 16:56,辽宁省,DD1562306987732,4715,1000
2019/7/5 16:56,辽宁省,DD1562306987732,4715,500
2019/7/6 9:32,河南省,DD1562306987741,2000,2000
2019/7/5 16:46,辽宁省,DD1562306987739,8320,360
2019/7/5 16:46,辽宁省,DD1562306987739,8320,240
2019/7/5 16:46,辽宁省,DD1562306987739,8320,360
2019/7/5 16:46,辽宁省,DD1562306987739,8320,2000
2019/7/5 16:46,辽宁省,DD1562306987739,8320,1200
2019/7/5 16:46,辽宁省,DD1562306987739,8320,1200
2019/7/5 16:46,辽宁省,DD1562306987739,8320,360
2019/7/5 16:46,辽宁省,DD1562306987739,8320,500
2019/7/5 16:46,辽宁省,DD1562306987739,8320,2000
2019/7/5 16:46,辽宁省,DD1562306987739,8320,100
2019/7/5 20:37,辽宁省,DD1562306987737,2140,60
2019/7/5 20:37,辽宁省,DD1562306987737,2140,500
2019/7/5 20:37,辽宁省,DD1562306987737,2140,600
2019/7/5 20:37,辽宁省,DD1562306987737,2140,500
2019/7/5 20:37,辽宁省,DD1562306987737,2140,240
2019/7/5 20:37,辽宁省,DD1562306987737,2140,240
2019/7/5 22:38,河南省,DD1562306987741,2000,2000
2019/7/5 19:57,辽宁省,DD1562306987744,6980,300
2019/7/5 19:57,辽宁省,DD1562306987744,6980,300
2019/7/5 19:57,辽宁省,DD1562306987744,6980,950
2019/7/5 19:57,辽宁省,DD1562306987744,6980,360
2019/7/5 19:57,辽宁省,DD1562306987744,6980,60
2019/7/5 19:57,辽宁省,DD1562306987744,6980,200
2019/7/5 19:57,辽宁省,DD1562306987744,6980,1000
2019/7/5 19:57,辽宁省,DD1562306987744,6980,1000
2019/7/5 19:57,辽宁省,DD1562306987744,6980,200
2019/7/5 19:57,辽宁省,DD1562306987744,6980,540
2019/7/5 19:57,辽宁省,DD1562306987744,6980,360
2019/7/5 19:57,辽宁省,DD1562306987744,6980,360
2019/7/5 19:57,辽宁省,DD1562306987744,6980,300
2019/7/5 19:57,辽宁省,DD1562306987744,6980,1000
2019/7/5 19:57,辽宁省,DD1562306987744,6980,50
2019/7/5 16:26,辽宁省,DD1562307291673,60,60
2019/7/7 9:11,河南省,DD1562307905913,2000,1000
2019/7/7 9:11,河南省,DD1562307905913,2000,1000
2019/7/7 13:52,四川省,DD1562307905915,20712,1500
2019/7/7 13:52,四川省,DD1562307905915,20712,2000
2019/7/7 13:52,四川省,DD1562307905915,20712,2000
2019/7/7 13:52,四川省,DD1562307905915,20712,2000
2019/7/7 13:52,四川省,DD1562307905915,20712,1200
2019/7/7 13:52,四川省,DD1562307905915,20712,2000
2019/7/7 13:52,四川省,DD1562307905915,20712,12
2019/7/7 13:52,四川省,DD1562307905915,20712,10000
2019/7/5 16:26,重庆市,DD1562308636748,372,12
2019/7/5 16:26,重庆市,DD1562308636748,372,360
2019/7/6 12:53,江苏省,DD1562308950829,4500,12
2019/7/6 12:53,江苏省,DD1562308950829,4500,120
2019/7/6 12:53,江苏省,DD1562308950829,4500,1000
2019/7/6 12:53,江苏省,DD1562308950829,4500,1008
2019/7/6 12:53,江苏省,DD1562308950829,4500,360
2019/7/6 12:53,江苏省,DD1562308950829,4500,2000
2019/7/9 10:49,山东省,DD1562308950864,15000,15000
2019/7/6 22:27,安徽省,DD1562309256747,1200,1200
2019/7/5 20:07,辽宁省,DD1562309563960,180,180
2019/7/6 9:42,安徽省,DD1562309563949,10000,10000
2019/7/7 13:22,北京市,DD1562309867199,2000,2000
2019/7/7 14:23,四川省,DD1562310172825,3512,12
2019/7/7 14:23,四川省,DD1562310172825,3512,2000
2019/7/7 14:23,四川省,DD1562310172825,3512,1500
2019/7/7 14:33,四川省,DD1562310172819,10586.5,12
2019/7/7 14:33,四川省,DD1562310172819,10586.5,504
2019/7/7 14:33,四川省,DD1562310172819,10586.5,2004
2019/7/7 14:33,四川省,DD1562310172819,10586.5,1500
2019/7/7 14:33,四川省,DD1562310172819,10586.5,60
2019/7/7 14:33,四川省,DD1562310172819,10586.5,5006.5
2019/7/7 14:33,四川省,DD1562310172819,10586.5,1500
2019/7/7 14:23,四川省,DD1562310172819,10586.5,12
2019/7/7 14:23,四川省,DD1562310172819,10586.5,504
2019/7/7 14:23,四川省,DD1562310172819,10586.5,2004
2019/7/7 14:23,四川省,DD1562310172819,10586.5,1500
2019/7/7 14:23,四川省,DD1562310172819,10586.5,60
2019/7/7 14:23,四川省,DD1562310172819,10586.5,5006.5
2019/7/7 14:23,四川省,DD1562310172819,10586.5,1500
2019/7/7 13:02,山东省,DD1562310475441,10000,10000
2019/7/9 10:59,河南省,DD1562310475416,4854.6,1016.4
2019/7/9 10:59,河南省,DD1562310475416,4854.6,1072.5
2019/7/9 10:59,河南省,DD1562310475416,4854.6,1693.2
2019/7/9 10:59,河南省,DD1562310475416,4854.6,1072.5
2019/7/6 16:35,江苏省,DD1562310475433,1000,1000
2019/7/6 11:13,江苏省,DD1562310475426,4000,4000
2019/7/7 9:11,山东省,DD1562310475429,28000,28000
2019/7/7 18:14,河北省,DD1562310475420,6804,1944
2019/7/7 18:14,河北省,DD1562310475420,6804,1200
2019/7/7 18:14,河北省,DD1562310475420,6804,700
2019/7/7 18:14,河北省,DD1562310475420,6804,300
2019/7/7 18:14,河北省,DD1562310475420,6804,1660
2019/7/7 18:14,河北省,DD1562310475420,6804,1000
2019/7/7 11:22,四川省,DD1562310475412,17912,1008
2019/7/7 11:22,四川省,DD1562310475412,17912,2004
2019/7/7 11:22,四川省,DD1562310475412,17912,10000
2019/7/7 11:22,四川省,DD1562310475412,17912,2500
2019/7/7 11:22,四川省,DD1562310475412,17912,2400
2019/7/6 10:22,安徽省,DD1562310475424,12280,2100
2019/7/6 10:22,安徽省,DD1562310475424,12280,3000
2019/7/6 10:22,安徽省,DD1562310475424,12280,1000
2019/7/6 10:22,安徽省,DD1562310475424,12280,2000
2019/7/6 10:22,安徽省,DD1562310475424,12280,180
2019/7/6 10:22,安徽省,DD1562310475424,12280,2800
2019/7/6 10:22,安徽省,DD1562310475424,12280,1200
2019/7/9 10:59,河南省,DD1562310778396,14000,7000
2019/7/9 10:59,河南省,DD1562310778396,14000,4000
2019/7/9 10:59,河南省,DD1562310778396,14000,3000
2019/7/7 13:02,云南省,DD1562310778394,3600,2400
2019/7/7 13:02,云南省,DD1562310778394,3600,1200
2019/7/9 10:39,四川省,DD1562311082186,28000,28000
2019/7/5 17:16,四川省,DD1562311082188,400,400
2019/7/9 10:49,北京市,DD1562311082195,28000,18000
2019/7/9 10:49,北京市,DD1562311082195,28000,18000
2019/7/9 10:49,北京市,DD1562311082195,28000,10000
2019/7/9 10:49,北京市,DD1562311082195,28000,10000
2019/7/7 13:02,云南省,DD1562311385691,8000,4000
2019/7/7 13:02,云南省,DD1562311385691,8000,4000
2019/7/7 15:13,河南省,DD1562311689447,8600,1000
2019/7/7 15:13,河南省,DD1562311689447,8600,1000
2019/7/7 15:13,河南省,DD1562311689447,8600,1000
2019/7/7 15:13,河南省,DD1562311689447,8600,1000
2019/7/7 15:13,河南省,DD1562311689447,8600,1000
2019/7/7 15:13,河南省,DD1562311689447,8600,1200
2019/7/7 15:13,河南省,DD1562311689447,8600,2400
2019/7/5 18:47,河南省,DD1562311689450,2000,2000
2019/7/6 10:53,河南省,DD1562311993549,2600,600
2019/7/6 10:53,河南省,DD1562311993549,2600,2000
2019/7/6 16:45,北京市,DD1562311993545,4000,4000
2019/7/6 17:55,江苏省,DD1562311993552,13498,1008
2019/7/6 17:55,江苏省,DD1562311993552,13498,6000
2019/7/6 17:55,江苏省,DD1562311993552,13498,360
2019/7/6 17:55,江苏省,DD1562311993552,13498,50
2019/7/6 17:55,江苏省,DD1562311993552,13498,1200
2019/7/6 17:55,江苏省,DD1562311993552,13498,200
2019/7/6 17:55,江苏省,DD1562311993552,13498,360
2019/7/6 17:55,江苏省,DD1562311993552,13498,360
2019/7/6 17:55,江苏省,DD1562311993552,13498,1000
2019/7/6 17:55,江苏省,DD1562311993552,13498,240
2019/7/6 17:55,江苏省,DD1562311993552,13498,360
2019/7/6 17:55,江苏省,DD1562311993552,13498,2000
2019/7/6 17:55,江苏省,DD1562311993552,13498,360
2019/7/5 16:16,四川省,DD1562312039074,361,1
2019/7/5 16:16,四川省,DD1562312039074,361,360
2019/7/5 17:36,四川省,DD1562312039074,361,1
2019/7/5 17:36,四川省,DD1562312039074,361,360
2019/7/6 15:44,天津市,DD1562312297133,4320,600
2019/7/6 15:44,天津市,DD1562312297133,4320,360
2019/7/6 15:44,天津市,DD1562312297133,4320,2000
2019/7/6 15:44,天津市,DD1562312297133,4320,360
2019/7/6 15:44,天津市,DD1562312297133,4320,1000
2019/7/6 17:45,河南省,DD1562312297135,98,98
2019/7/7 12:22,四川省,DD1562312297144,28000,28000
2019/7/6 15:54,江苏省,DD1562312599888,8000,8000
2019/7/7 11:01,四川省,DD1562312599881,26620,600
2019/7/7 11:01,四川省,DD1562312599881,26620,2400
2019/7/7 11:01,四川省,DD1562312599881,26620,600
2019/7/7 11:01,四川省,DD1562312599881,26620,1960
2019/7/7 11:01,四川省,DD1562312599881,26620,2400
2019/7/7 11:01,四川省,DD1562312599881,26620,7000
2019/7/7 11:01,四川省,DD1562312599881,26620,1860
2019/7/7 11:01,四川省,DD1562312599881,26620,8000
2019/7/7 11:01,四川省,DD1562312599881,26620,600
2019/7/7 11:01,四川省,DD1562312599881,26620,1200
2019/7/6 16:25,江苏省,DD1562312599888,8000,8000
2019/7/7 8:31,陕西省,DD1562312902395,2000,2000
2019/7/5 19:17,辽宁省,DD1562312902404,2115,600
2019/7/5 19:17,辽宁省,DD1562312902404,2115,475
2019/7/5 19:17,辽宁省,DD1562312902404,2115,360
2019/7/5 19:17,辽宁省,DD1562312902404,2115,200
2019/7/5 19:17,辽宁省,DD1562312902404,2115,180
2019/7/5 19:17,辽宁省,DD1562312902404,2115,300
2019/7/6 16:45,江苏省,DD1562312902397,16580,1000
2019/7/6 16:45,江苏省,DD1562312902397,16580,120
2019/7/6 16:45,江苏省,DD1562312902397,16580,1000
2019/7/6 16:45,江苏省,DD1562312902397,16580,200
2019/7/6 16:45,江苏省,DD1562312902397,16580,360
2019/7/6 16:45,江苏省,DD1562312902397,16580,600
2019/7/6 16:45,江苏省,DD1562312902397,16580,10000
2019/7/6 16:45,江苏省,DD1562312902397,16580,1200
2019/7/6 16:45,江苏省,DD1562312902397,16580,200
2019/7/6 16:45,江苏省,DD1562312902397,16580,1900
2019/7/7 13:42,江苏省,DD1562312902408,27600,8000
2019/7/7 13:42,江苏省,DD1562312902408,27600,4000
2019/7/7 13:42,江苏省,DD1562312902408,27600,1200
2019/7/7 13:42,江苏省,DD1562312902408,27600,2000
2019/7/7 13:42,江苏省,DD1562312902408,27600,8000
2019/7/7 13:42,江苏省,DD1562312902408,27600,2000
2019/7/7 13:42,江苏省,DD1562312902408,27600,2400
2019/7/7 18:24,山东省,DD1562312902411,28000,28000
2019/7/7 14:13,山西省,DD1562313208101,18570,1200
2019/7/7 14:13,山西省,DD1562313208101,18570,1000
2019/7/7 14:13,山西省,DD1562313208101,18570,360
2019/7/7 14:13,山西省,DD1562313208101,18570,5160
2019/7/7 14:13,山西省,DD1562313208101,18570,2850
2019/7/7 14:13,山西省,DD1562313208101,18570,600
2019/7/7 14:13,山西省,DD1562313208101,18570,1200
2019/7/7 14:13,山西省,DD1562313208101,18570,1200
2019/7/7 14:13,山西省,DD1562313208101,18570,1000
2019/7/7 14:13,山西省,DD1562313208101,18570,2000
2019/7/7 14:13,山西省,DD1562313208101,18570,2000
2019/7/7 18:04,重庆市,DD1562313208095,18800,8000
2019/7/7 18:04,重庆市,DD1562313208095,18800,1800
2019/7/7 18:04,重庆市,DD1562313208095,18800,9000
2019/7/7 14:33,山西省,DD1562313208101,18570,1200
2019/7/7 14:33,山西省,DD1562313208101,18570,1000
2019/7/7 14:33,山西省,DD1562313208101,18570,360
2019/7/7 14:33,山西省,DD1562313208101,18570,5160
2019/7/7 14:33,山西省,DD1562313208101,18570,2850
2019/7/7 14:33,山西省,DD1562313208101,18570,600
2019/7/7 14:33,山西省,DD1562313208101,18570,1200
2019/7/7 14:33,山西省,DD1562313208101,18570,1200
2019/7/7 14:33,山西省,DD1562313208101,18570,1000
2019/7/7 14:33,山西省,DD1562313208101,18570,2000
2019/7/7 14:33,山西省,DD1562313208101,18570,2000
2019/7/6 19:16,河南省,DD1562313208097,22300,1800
2019/7/6 19:16,河南省,DD1562313208097,22300,4000
2019/7/6 19:16,河南省,DD1562313208097,22300,3000
2019/7/6 19:16,河南省,DD1562313208097,22300,3000
2019/7/6 19:16,河南省,DD1562313208097,22300,4000
2019/7/6 19:16,河南省,DD1562313208097,22300,1500
2019/7/6 19:16,河南省,DD1562313208097,22300,2500
2019/7/6 19:16,河南省,DD1562313208097,22300,2500
2019/7/7 14:03,山西省,DD1562313208101,18570,1200
2019/7/7 14:03,山西省,DD1562313208101,18570,1000
2019/7/7 14:03,山西省,DD1562313208101,18570,360
2019/7/7 14:03,山西省,DD1562313208101,18570,5160
2019/7/7 14:03,山西省,DD1562313208101,18570,2850
2019/7/7 14:03,山西省,DD1562313208101,18570,600
2019/7/7 14:03,山西省,DD1562313208101,18570,1200
2019/7/7 14:03,山西省,DD1562313208101,18570,1200
2019/7/7 14:03,山西省,DD1562313208101,18570,1000
2019/7/7 14:03,山西省,DD1562313208101,18570,2000
2019/7/7 14:03,山西省,DD1562313208101,18570,2000
2019/7/6 14:54,江苏省,DD1562313208104,15000,15000
2019/7/6 10:02,北京市,DD1562313512013,1500,1500
2019/7/7 11:12,四川省,DD1562313512000,10000,10000
2019/7/7 14:33,河南省,DD1562313511997,8200,1000
2019/7/7 14:33,河南省,DD1562313511997,8200,2000
2019/7/7 14:33,河南省,DD1562313511997,8200,1200
2019/7/7 14:33,河南省,DD1562313511997,8200,1000
2019/7/7 14:33,河南省,DD1562313511997,8200,2000
2019/7/7 14:33,河南省,DD1562313511997,8200,1000
2019/7/6 10:22,河南省,DD1562313512008,140,140
2019/7/7 14:03,重庆市,DD1562313815050,23000,2000
2019/7/7 14:03,重庆市,DD1562313815050,23000,2000
2019/7/7 14:03,重庆市,DD1562313815050,23000,5000
2019/7/7 14:03,重庆市,DD1562313815050,23000,10000
2019/7/7 14:03,重庆市,DD1562313815050,23000,2000
2019/7/7 14:03,重庆市,DD1562313815050,23000,2000
2019/7/7 13:02,山东省,DD1562313815055,5000,5000
2019/7/8 19:03,重庆市,DD1562313815052,7700,3200
2019/7/8 19:03,重庆市,DD1562313815052,7700,4500
2019/7/7 11:12,重庆市,DD1562313815050,23000,2000
2019/7/7 11:12,重庆市,DD1562313815050,23000,2000
2019/7/7 11:12,重庆市,DD1562313815050,23000,5000
2019/7/7 11:12,重庆市,DD1562313815050,23000,10000
2019/7/7 11:12,重庆市,DD1562313815050,23000,2000
2019/7/7 11:12,重庆市,DD1562313815050,23000,2000
2019/7/6 16:14,四川省,DD1562314117661,3100,3000
2019/7/6 16:14,四川省,DD1562314117661,3100,100
2019/7/6 18:35,四川省,DD1562314420811,8632,12
2019/7/6 18:35,四川省,DD1562314420811,8632,480
2019/7/6 18:35,四川省,DD1562314420811,8632,1200
2019/7/6 18:35,四川省,DD1562314420811,8632,1500
2019/7/6 18:35,四川省,DD1562314420811,8632,240
2019/7/6 18:35,四川省,DD1562314420811,8632,1200
2019/7/6 18:35,四川省,DD1562314420811,8632,1000
2019/7/6 18:35,四川省,DD1562314420811,8632,3000
2019/7/5 17:46,海南省,DD1562315027001,25000,25000
2019/7/7 14:43,四川省,DD1562315634272,14644,1500
2019/7/7 14:43,四川省,DD1562315634272,14644,600
2019/7/7 14:43,四川省,DD1562315634272,14644,600
2019/7/7 14:43,四川省,DD1562315634272,14644,2000
2019/7/7 14:43,四川省,DD1562315634272,14644,6000
2019/7/7 14:43,四川省,DD1562315634272,14644,2000
2019/7/7 14:43,四川省,DD1562315634272,14644,504
2019/7/7 14:43,四川省,DD1562315634272,14644,1200
2019/7/7 14:43,四川省,DD1562315634272,14644,240
2019/7/6 19:05,河南省,DD1562315938827,600,600
2019/7/7 15:03,四川省,DD1562316242392,8640,840
2019/7/7 15:03,四川省,DD1562316242392,8640,720
2019/7/7 15:03,四川省,DD1562316242392,8640,1500
2019/7/7 15:03,四川省,DD1562316242392,8640,1200
2019/7/7 15:03,四川省,DD1562316242392,8640,1900
2019/7/7 15:03,四川省,DD1562316242392,8640,480
2019/7/7 15:03,四川省,DD1562316242392,8640,2000
2019/7/7 9:41,湖南省,DD1562316242397,6000,2000
2019/7/7 9:41,湖南省,DD1562316242397,6000,2000
2019/7/7 9:41,湖南省,DD1562316242397,6000,2000
2019/7/7 15:43,江苏省,DD1562317158634,8400,600
2019/7/7 15:43,江苏省,DD1562317158634,8400,2000
2019/7/7 15:43,江苏省,DD1562317158634,8400,1200
2019/7/7 15:43,江苏省,DD1562317158634,8400,1200
2019/7/7 15:43,江苏省,DD1562317158634,8400,1200
2019/7/7 15:43,江苏省,DD1562317158634,8400,1200
2019/7/7 15:43,江苏省,DD1562317158634,8400,1000
2019/7/6 15:24,四川省,DD1562317462149,7417,600
2019/7/6 15:24,四川省,DD1562317462149,7417,240
2019/7/6 15:24,四川省,DD1562317462149,7417,600
2019/7/6 15:24,四川省,DD1562317462149,7417,300
2019/7/6 15:24,四川省,DD1562317462149,7417,12
2019/7/6 15:24,四川省,DD1562317462149,7417,1425
2019/7/6 15:24,四川省,DD1562317462149,7417,1000
2019/7/6 15:24,四川省,DD1562317462149,7417,480
2019/7/6 15:24,四川省,DD1562317462149,7417,480
2019/7/6 15:24,四川省,DD1562317462149,7417,1000
2019/7/6 15:24,四川省,DD1562317462149,7417,480
2019/7/6 15:24,四川省,DD1562317462149,7417,800
2019/7/9 10:59,河南省,DD1562317462147,840,840
2019/7/5 17:46,江苏省,DD1562317600290,1300,1300
2019/7/5 20:27,江苏省,DD1562317765179,1200,1200
2019/7/7 17:14,河南省,DD1562317765167,2300,1200
2019/7/7 17:14,河南省,DD1562317765167,2300,600
2019/7/7 17:14,河南省,DD1562317765167,2300,500
2019/7/5 18:37,安徽省,DD1562317765181,45000,45000
2019/7/7 12:42,四川省,DD1562317765164,1320,300
2019/7/7 12:42,四川省,DD1562317765164,1320,12
2019/7/7 12:42,四川省,DD1562317765164,1320,1008
2019/7/6 13:13,广东省,DD1562318066498,4600,1200
2019/7/6 13:13,广东省,DD1562318066498,4600,1200
2019/7/6 13:13,广东省,DD1562318066498,4600,1000
2019/7/6 13:13,广东省,DD1562318066498,4600,1200
2019/7/5 21:38,湖北省,DD1562321544363,1008,1008
2019/7/7 8:00,河南省,DD1562322452204,140,140
2019/7/5 21:08,北京市,DD1562323361632,1200,1200
2019/7/5 20:07,辽宁省,DD1562326688030,3000,3000
